1.809792612520909838e+00
3.121992612520910093e+00
4.579992612520910278e+00
6.199992612520909496e+00
6.288133512688189874e-01
1.809793351268819350e+00
9.999991791689899046e+00
7.999992612520909319e+00
-4.340679838580628891e-01
9.999991791689899046e+00
9.999991791689899046e+00
9.999992612520909319e+00
-1.390661185472256589e+00
-2.251595066925030864e+00
9.999992612520909319e+00
7.999993351268818387e+00
