3.857350000000001167e+00
4.841500000000001691e+00
5.935000000000002274e+00
7.150000000000002132e+00
2.971615000000001672e+00
3.857350000000002055e+00
0.000000000000000000e+00
8.500000000000001776e+00
2.174453500000002037e+00
0.000000000000000000e+00
1.000000000000000178e+01
1.000000000000000178e+01
1.457008150000002278e+00
8.113073350000016282e-01
0.000000000000000000e+00
8.500000000000001776e+00
